# MJD,Non_Corr_Flux,Corr_Flux,Eflux,Telescope
5.603779250199999660e+04,9.679822712658605610e-01,1.030476029578412778e+00,3.612367932241332402e-02,3.000000000000000000e+00
5.603780218499989860e+04,9.923295706001014072e-01,9.976135542877946349e-01,3.353978286299666434e-02,3.000000000000000000e+00
5.603781187399989722e+04,9.278002789264663264e-01,1.002916322414034056e+00,3.399059145054755121e-02,3.000000000000000000e+00
5.603782155400000192e+04,9.920919553591939222e-01,1.015685066326837749e+00,3.333166157410438063e-02,3.000000000000000000e+00
5.603783126900019852e+04,9.814127530853835601e-01,9.857214334542770962e-01,3.174728947645523436e-02,3.000000000000000000e+00
5.603784093399999983e+04,9.400755969373070231e-01,1.023402636226504736e+00,3.241143242566685984e-02,3.000000000000000000e+00
5.603785062000020116e+04,9.861336976646596364e-01,1.000131413984379547e+00,3.188859124100908160e-02,3.000000000000000000e+00
5.603786030900009791e+04,9.577213650699153424e-01,9.877638924579534851e-01,3.068118620764109447e-02,3.000000000000000000e+00
5.603787212000000000e+04,1.010099862087103340e+00,1.002748874390811507e+00,3.048064442556675316e-02,3.000000000000000000e+00
5.603789573100020061e+04,1.007414633462307751e+00,1.034030800741825074e+00,3.020379252291443065e-02,3.000000000000000000e+00
5.603790538399990328e+04,1.016445498049499241e+00,9.877645696936364628e-01,2.837463119024187519e-02,3.000000000000000000e+00
5.603792469300000084e+04,1.009122981205219816e+00,1.015977490727789645e+00,3.030815257619706368e-02,3.000000000000000000e+00
5.603793437999999878e+04,1.043547198875859339e+00,1.022054759947392588e+00,3.005630905555295787e-02,3.000000000000000000e+00
5.603794353100009903e+04,1.076485282643327990e+00,1.030508247942148348e+00,2.717646959443495783e-02,3.000000000000000000e+00
5.603796081099990261e+04,1.014808501091421622e+00,9.894523320526061871e-01,4.155762156138471941e-02,3.000000000000000000e+00
5.603878657699980249e+04,1.060806315575353542e+00,1.021022659247320385e+00,3.492882539306812334e-02,3.000000000000000000e+00
5.603879624000009790e+04,9.762568556246690177e-01,1.019717878749234030e+00,3.383757576328140504e-02,3.000000000000000000e+00
5.603880588900019939e+04,9.986564163079821865e-01,1.010960405554278463e+00,3.236893531357493831e-02,3.000000000000000000e+00
5.603881554599990341e+04,1.044037496689682154e+00,9.953080015724135032e-01,3.145253487094817196e-02,3.000000000000000000e+00
5.603883483800009708e+04,9.916812378651252979e-01,1.029709015907770642e+00,3.249175967118773933e-02,3.000000000000000000e+00
5.603884449600009975e+04,1.023877729412541626e+00,9.901536859894969345e-01,3.137661686398887650e-02,3.000000000000000000e+00
5.603885414399999718e+04,9.770844387315997803e-01,9.886066625754734716e-01,3.082998372553290289e-02,3.000000000000000000e+00
5.603978881599989836e+04,9.711897645000915347e-01,1.017343108377396721e+00,3.275243095716499908e-02,3.000000000000000000e+00
5.603979853599979833e+04,1.071855144315560837e+00,9.991626083792789492e-01,3.164108274902922846e-02,3.000000000000000000e+00
5.603980823400009831e+04,1.007534895516798201e+00,9.885791012233208219e-01,3.097759029867082001e-02,3.000000000000000000e+00
5.603981795800010150e+04,1.028622682037745317e+00,1.003613313862381062e+00,3.017699403749041914e-02,3.000000000000000000e+00
5.603982764300009876e+04,9.853444997361633373e-01,9.931884459333762960e-01,2.858031369532164703e-02,3.000000000000000000e+00
5.603983752099979756e+04,1.022153444937987876e+00,1.023244250202040462e+00,2.965933749454424673e-02,3.000000000000000000e+00
5.603984734199989907e+04,9.825705028951192688e-01,1.045714487089726363e+00,2.965663343599909268e-02,3.000000000000000000e+00
5.603985712399990007e+04,1.045309849964222604e+00,1.023923022480357270e+00,2.865970725398864910e-02,3.000000000000000000e+00
5.603986904199980199e+04,1.037712115288196513e+00,1.019515874793795795e+00,2.837811097328671664e-02,3.000000000000000000e+00
5.603988093699979800e+04,1.027421558996785000e+00,9.992953865326836826e-01,2.825106031877076471e-02,3.000000000000000000e+00
5.604078858800000307e+04,1.035773623426136769e+00,1.012254418907484244e+00,3.729730198979016448e-02,3.000000000000000000e+00
5.604079827200019645e+04,1.017429828851648566e+00,9.592908556207769832e-01,3.331765688103185269e-02,3.000000000000000000e+00
5.604080794999979844e+04,1.021966267232564674e+00,9.911585314091556631e-01,3.421772879307476145e-02,3.000000000000000000e+00
5.604081763100020180e+04,1.037110126434145352e+00,9.969148528588254177e-01,3.326065681082172182e-02,3.000000000000000000e+00
5.604083696200000122e+04,1.049477489337257596e+00,9.894198895725139220e-01,3.297649466166384380e-02,3.000000000000000000e+00
5.604084668000000238e+04,1.008008670132904294e+00,9.839923394795917488e-01,3.098736260541706811e-02,3.000000000000000000e+00
5.604085849800010328e+04,1.046465864610500951e+00,1.018389009635798592e+00,3.246550292885352906e-02,3.000000000000000000e+00
5.604087030400009826e+04,1.037626095491893219e+00,1.010631044085194885e+00,3.164410358517065480e-02,3.000000000000000000e+00
5.604089177299990115e+04,1.031974031449655715e+00,1.010710369154475208e+00,3.171809826771056912e-02,3.000000000000000000e+00
5.604090148600000248e+04,1.026655312134202580e+00,1.032937298136394011e+00,3.294514124076865225e-02,3.000000000000000000e+00
5.604091117500000109e+04,9.852991239898550857e-01,9.775483271190911205e-01,3.021889649158146160e-02,3.000000000000000000e+00
5.604093968999989738e+04,9.987759970184185709e-01,1.016246092078421759e+00,2.809383362465068742e-02,3.000000000000000000e+00
5.604094935900020209e+04,1.005412074691303115e+00,9.945094683836153138e-01,2.797845220418794174e-02,3.000000000000000000e+00
5.604096452400000271e+04,9.675381464807584209e-01,9.916292076832006197e-01,2.816995682696334449e-02,3.000000000000000000e+00
5.604098722699980135e+04,9.488817561378570797e-01,9.903309578320766970e-01,2.931460028796850290e-02,3.000000000000000000e+00
5.604099482800019905e+04,9.816667848020874665e-01,1.025903436937795732e+00,3.072577614913454824e-02,3.000000000000000000e+00
5.604100168799980020e+04,1.005569510202449557e+00,9.666770230746540848e-01,3.002926649817852164e-02,3.000000000000000000e+00
5.604179142899999715e+04,1.020338083345412539e+00,1.031925802347985588e+00,3.668451769421148673e-02,3.000000000000000000e+00
5.604180108900000050e+04,1.007878304382358259e+00,9.918593017413603885e-01,3.505630370431277870e-02,3.000000000000000000e+00
5.604181075600020267e+04,9.765536254343905043e-01,1.008669180016882327e+00,3.423515043129778807e-02,3.000000000000000000e+00
5.604182046200009790e+04,1.062576230542517930e+00,1.045363765197056871e+00,3.603681584374290175e-02,3.000000000000000000e+00
5.604183987399980106e+04,1.001281280034910459e+00,9.719047811106187318e-01,3.664546406915424742e-02,3.000000000000000000e+00
5.604184957200010103e+04,9.863796339133252822e-01,9.870303153796107232e-01,3.346825785286613314e-02,3.000000000000000000e+00
5.604186138499990193e+04,1.024528624321596970e+00,9.607497965633292614e-01,3.826060498571255686e-02,3.000000000000000000e+00
5.604187320999990334e+04,1.010397113056916041e+00,1.027147637451134354e+00,3.284336879136315335e-02,3.000000000000000000e+00
5.604189468399989710e+04,1.013622160139196149e+00,9.884816889939610496e-01,3.396855312908050872e-02,3.000000000000000000e+00
5.604190438100000028e+04,1.008351843604897047e+00,9.922687994869568984e-01,3.203339569080284471e-02,3.000000000000000000e+00
5.604191403200010245e+04,1.018600996395390368e+00,1.042196225902226381e+00,3.081096005890442482e-02,3.000000000000000000e+00
5.604192369000009785e+04,9.770754394927906317e-01,9.908665973847606834e-01,2.816860131903122649e-02,3.000000000000000000e+00
5.604195022499979677e+04,1.015370222543371170e+00,9.668652233435228727e-01,2.847031726704091215e-02,3.000000000000000000e+00
5.604195783700000175e+04,1.026834997734821897e+00,9.844400284523271427e-01,2.714857055769357569e-02,3.000000000000000000e+00
5.604196545600009995e+04,9.292627580810104426e-01,9.742599494274453154e-01,2.729610529175969733e-02,3.000000000000000000e+00
5.604197303000000102e+04,9.961575142674937711e-01,9.892594794366922351e-01,2.676309027356799791e-02,3.000000000000000000e+00
5.604198062699990260e+04,9.664054454774769765e-01,9.700617098499842994e-01,2.705028619612530327e-02,3.000000000000000000e+00
5.604198821800020232e+04,9.834850037914102394e-01,9.992779585518666297e-01,2.772847512868675465e-02,3.000000000000000000e+00
5.604199501999979839e+04,9.275439410597754453e-01,1.011292338469380603e+00,2.802110345709114131e-02,3.000000000000000000e+00
5.604200181399979920e+04,9.638097404644825339e-01,9.564126225504265832e-01,2.720972313630886166e-02,3.000000000000000000e+00
5.604200862400000187e+04,9.592575146323855106e-01,9.977398848615000038e-01,2.834326113359187174e-02,3.000000000000000000e+00
5.604201544199979980e+04,1.025606198190627261e+00,9.756798144109920523e-01,2.717908026685660755e-02,3.000000000000000000e+00
5.604202269699979661e+04,1.021147653868361704e+00,1.007711473004548886e+00,2.816478569993314043e-02,3.000000000000000000e+00
5.604202996200000052e+04,9.904211184322783135e-01,9.886503657715115523e-01,3.014054865240249279e-02,3.000000000000000000e+00
5.604203722799989919e+04,1.014173825258395389e+00,1.004723314838784187e+00,3.013187732466275637e-02,3.000000000000000000e+00
5.604204447800009802e+04,9.976358496134140053e-01,9.928464966766140654e-01,2.951350427550467059e-02,3.000000000000000000e+00
5.604205901499980246e+04,9.938754574825103827e-01,1.003777019509433988e+00,3.128463491096225568e-02,3.000000000000000000e+00
5.604207356500020251e+04,1.016146765612255365e+00,1.006071768717454296e+00,3.229775533459783993e-02,3.000000000000000000e+00
5.604208295799980260e+04,9.510054937031970912e-01,9.754480402884175838e-01,3.089455211399046858e-02,3.000000000000000000e+00
5.604580917900009808e+04,9.202001999042582758e-01,1.002472719851925875e+00,3.675597386539931205e-02,3.000000000000000000e+00
5.604581678699979966e+04,1.007748736000538159e+00,1.019297255463964547e+00,3.671930869745688303e-02,3.000000000000000000e+00
5.604582440199980192e+04,1.067749792978105239e+00,1.001156563899706420e+00,3.414868190919514990e-02,3.000000000000000000e+00
5.604587082300009934e+04,9.710989214918427370e-01,9.940659800035462901e-01,3.262142560639332001e-02,3.000000000000000000e+00
5.604588050899979862e+04,9.793629099637881641e-01,9.837412924106406775e-01,3.201684312097122231e-02,3.000000000000000000e+00
5.604589019700000063e+04,9.260244591285715643e-01,9.808967513210070654e-01,2.854015038623665748e-02,3.000000000000000000e+00
5.604679198699999688e+04,9.482240435358887387e-01,9.677967411399520659e-01,4.203175368118915872e-02,3.000000000000000000e+00
5.604686332499980199e+04,9.045445414824343500e-01,1.045247459881126773e+00,3.645932132143477056e-02,3.000000000000000000e+00
5.604687094599990087e+04,9.616372169925895275e-01,9.771607909651069956e-01,3.337320281363552466e-02,3.000000000000000000e+00
5.604687860599999840e+04,9.009524535300507120e-01,1.018228939613260220e+00,3.431904761903844386e-02,3.000000000000000000e+00
5.604690222699989681e+04,9.419651207996521114e-01,1.005703345224292500e+00,3.298824072177359429e-02,3.000000000000000000e+00
5.604690988200019638e+04,9.667793749349959942e-01,1.007077748451145505e+00,3.221069593023650340e-02,3.000000000000000000e+00
5.604691697299989755e+04,9.984081021158067726e-01,1.026011848577048635e+00,2.972637241517808032e-02,3.000000000000000000e+00
5.604692458599989914e+04,1.043037917668801828e+00,1.019958749996990210e+00,2.904696046540731352e-02,3.000000000000000000e+00
5.604693233000019973e+04,1.003081213478501432e+00,9.885307479203445657e-01,2.723099788667661392e-02,3.000000000000000000e+00
5.604693998199979978e+04,1.004273716567089636e+00,1.014383784127910193e+00,2.693696610949543671e-02,3.000000000000000000e+00
5.604694766099980188e+04,1.039336302125841938e+00,1.030228658592812208e+00,2.641477961715446576e-02,3.000000000000000000e+00
5.604695529600000009e+04,9.740204981829423403e-01,9.710693069653884013e-01,2.386970683560499240e-02,3.000000000000000000e+00
5.604696291100000235e+04,9.901844382389426436e-01,1.041457275843768571e+00,2.571661747118466484e-02,3.000000000000000000e+00
5.604697055900000123e+04,1.038982174748661169e+00,9.984916691425501645e-01,2.414110732093156103e-02,3.000000000000000000e+00
5.604697824699989724e+04,9.664070659618464454e-01,1.013453557942579186e+00,2.482025695257837963e-02,3.000000000000000000e+00
5.604698509099990042e+04,9.558903926366288939e-01,9.992574628164402339e-01,2.464876907315199234e-02,3.000000000000000000e+00
5.604699197599990293e+04,1.007516336209086871e+00,1.001112521515445719e+00,2.458368987044030549e-02,3.000000000000000000e+00
5.604699881399980222e+04,1.006227301514538652e+00,1.008708695799112931e+00,2.557127741471836718e-02,3.000000000000000000e+00
5.604700837300020066e+04,1.003728132355878655e+00,1.001000507334826484e+00,2.541165875088125664e-02,3.000000000000000000e+00
5.604702296599980036e+04,1.032828222387812023e+00,9.883656899457691214e-01,2.562719999402743309e-02,3.000000000000000000e+00
5.604703031500009820e+04,9.159085151894321708e-01,1.003266504253636171e+00,2.670426195503609532e-02,3.000000000000000000e+00
5.604705226999989827e+04,9.978657044727430314e-01,1.023977486737673193e+00,2.780177035669378210e-02,3.000000000000000000e+00
5.604705959400020220e+04,9.710377116032554712e-01,9.686082048311809301e-01,2.769391401263865404e-02,3.000000000000000000e+00
5.604706904699980078e+04,1.002896600361090851e+00,1.000431964328813317e+00,2.915473707810806864e-02,3.000000000000000000e+00
5.604886560600020312e+04,9.940494059405817762e-01,1.013051582641683046e+00,4.684710065592843919e-02,3.000000000000000000e+00
5.605673518100009824e+04,9.709737052918125944e-01,9.655002236261904791e-01,3.797799247639975506e-02,3.000000000000000000e+00
5.605679305299979751e+04,9.842824904909367456e-01,9.883981941569721652e-01,3.749784474092780068e-02,3.000000000000000000e+00
5.605775406700000167e+04,9.524431396522383686e-01,9.894832868883008947e-01,3.803974012574919822e-02,3.000000000000000000e+00
5.605776371299989842e+04,1.001908677676818016e+00,1.024025587949535465e+00,3.895919626870747443e-02,3.000000000000000000e+00
5.605777336699979787e+04,1.041005333882998540e+00,1.005351927019135116e+00,3.846340566219486057e-02,3.000000000000000000e+00
5.605778302799999801e+04,9.742973962847460978e-01,9.944157849478711952e-01,3.534227723028599694e-02,3.000000000000000000e+00
5.605779269499980001e+04,9.886256028758338976e-01,1.046136846156299205e+00,3.650050013550808214e-02,3.000000000000000000e+00
5.605780235299980268e+04,1.001825625759912741e+00,9.768144096730672077e-01,3.276712495002567088e-02,3.000000000000000000e+00
5.605781412199979968e+04,9.653023068838229026e-01,9.944056947712845984e-01,3.221034861968568447e-02,3.000000000000000000e+00
5.605782589299979736e+04,9.419130647646117849e-01,9.908157178336522986e-01,3.317344793424347599e-02,3.000000000000000000e+00
5.605783764299980248e+04,1.013753551838578515e+00,1.024546620930294250e+00,2.666951812266961028e-02,3.000000000000000000e+00
5.605784728100009670e+04,1.019681437113377998e+00,9.817089080304881588e-01,3.272780940295643565e-02,3.000000000000000000e+00
5.605785692200020276e+04,1.016905169393807817e+00,1.014027956466595271e+00,3.519083724717948086e-02,3.000000000000000000e+00
5.605786655600000086e+04,9.650178304241531224e-01,9.892860267275366271e-01,3.583005368681900504e-02,3.000000000000000000e+00
5.605792284200019640e+04,9.915164312899232835e-01,1.045047265362621047e+00,3.569290055794866606e-02,3.000000000000000000e+00
5.605793038700010220e+04,9.673672707101077517e-01,9.622525511392602260e-01,3.496083080297474055e-02,3.000000000000000000e+00
5.605793793699979869e+04,1.005949603932783765e+00,1.023606837464546393e+00,3.752201559130315112e-02,3.000000000000000000e+00
